reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
c7115640-78ba-46eb-b413-0e9b4e69389a,Rajkumar P,"My TWS is getting disconnected and couldn't use it whenever I'm in webex meeting. I was able to use it previously I don't know what's happening. If someone assists me, that would be really helpful TIA",3,0,41.4.0,2021-05-03 14:39:25,41.4.0
a51a662f-4bb9-4e01-b287-9543c5efd76d,Billy Elrod,"Works real well on my smart phone, but it has some issues with WiFi on my laptop. I had to re-enter a class 3 time till I gave up and used my phone😔 besides that it is pretty good",3,1,40.9.1,2020-09-22 00:28:54,40.9.1
82f0bc16-a786-4acb-b86e-c49b82497abf,Adam Thompson,Moves speakers when a call comes in. Can't answer other calls while in meeting for fear of a hold sound on the meeting. Connection issues through android device. All of these issues are none existent on MS Teams.,1,3,41.8.0,2021-08-16 17:15:50,41.8.0
41de2366-2281-4cf9-863f-151a443df0cd,A Google user,"All the options are good but if the host wants to unmute the participants it is not even showing a request whether you want to unmute are not,it is unmuting itself.compared to zoom this is the only problem I find with this app",4,0,40.2.6,2020-04-23 07:33:50,40.2.6
81c6bea4-f6e3-4153-841d-6e38be5c9a5c,Mad Master pro,Its really good app for teaching it help to share screen understanding concept more easier. It is a helpful app for kids and beginners too! Greatful by THE GAME OF LAW.,4,1,40.10.0,2020-10-13 11:07:52,40.10.0
88482cf7-7581-4507-9ea3-e506528d5f4e,Kanika Syal,The voice is low to the recptor. We can hear fine. Else the application is gud. But the point fails because the other person is not able to hear u,1,2,40.7.1,2020-07-17 07:40:39,40.7.1
4939f7bd-2631-4d20-a47e-ac45613eeb7c,Laxmi Telu,"Good Clarity of Vedio and Audio. I had my first meeting in this app, where in therte is good experience with both the vedio and audio. Though it is similar to Zoom app and other Apps, i really had a good experience with this app.",5,2,40.8.1,2020-08-24 08:32:14,40.8.1
223c16f0-f4be-4cf7-982b-43e38704e982,Rajnish Dev,This app is very nice app. Quality and sound is very good. In this app you can join hundred of peoples. It helped us in covid-19. If your relatives are far from you can meet them . In this app video is also good . My suggestion please download this app. Very good and very nice app .,5,2,41.3.2,2021-04-05 09:18:01,41.3.2
b1d279a1-8fed-4b6e-baae-8bfed069d0cd,Gaurab Dutta,"Overall satisfied with the experience. But when not connected to a headset, after every phone call the Audio is getting shifted from Loud Speaker to call speaker.",3,3,42.1.0,2022-01-17 11:29:07,42.1.0
6985eb98-1e61-40a1-a7c4-970e68ad423c,Lorena Jacobson (Snorkel),Much improved over 2 years ago. Program was dropped or sound was lost then. Now everything worked perfectly.,5,0,41.8.0,2021-08-31 03:38:59,41.8.0
d365b757-a186-4ad0-9265-877c83f5b34b,Nirali Parekh,"May be it's good but it's heat the device a lot, and cpu usage is also very high. I'm getting very problmes while my daughter attends her school classes. Very disappointed.",2,1,41.4.0,2021-04-21 17:08:47,41.4.0
346a31fc-d758-45e1-9444-1e72b787eef1,Samsung Galaxy,Horrible. Never works for me. I have to dial in from a house phone to get audio. Highly don't recommend. Many other meeting apps that work much better.,1,3,42.2.0,2022-02-25 02:37:55,42.2.0
5be66791-8654-4ce1-a520-9999e9fdf9f6,Venkata Sesha Phani A C,Audio is not clear. I was unable to understand clearly many points. When they show some points on the screen I was unable to see them. Very bad experience one . Iam sorry to say this.,1,2,43.4.0,2023-04-11 12:34:41,43.4.0
3ca2c212-5530-47df-a340-a3f57a4cba7b,saumya rai,"I have not found any defect in it yet. Its sound quality is also very good and its video is also very clear and if you want to talk to your teacher, who is now unable to speak with his mouth. We can also send it by typing.",5,0,41.2.0,2021-04-16 08:00:27,41.2.0
652e2869-d761-4f4d-9ab4-c9a198cb6030,"Anthony M. Dixon, Sr.","Very seamless, very good connection. No problems connecting or staying connected, and I was walking down the street during the conference call with my professor.",4,0,42.8.0,2022-09-03 01:17:58,42.8.0
3f295f1b-2f58-4ca3-91c5-74925a15f4be,Lee Ramos,"This app is not user friendly. I had difficulty on using it. I don't know why but everytime I join a meeting, I became unmuted and the video is on even if I turned it off before joining. This is really not user friendly. I don't know why they insists us on using this app. Google meet is better",1,6,41.3.2,2021-04-03 04:24:02,41.3.2
7f0b5c0a-8e2e-4e84-aeb7-8ad0209187d0,Satyadev Kohli,"It's India's very own meeting platform. Efficient, fast and secure. I will suggest to developers to look into the audio as at times speaker is not audible. It's a good experience.",5,1,41.6.2,2021-06-25 09:22:19,41.6.2
10c41736-2598-429e-818a-67539852eb51,priyabrat sahoo,This app drains battery very fast and data usage is little more. Also there is some volume issues with this app But on the other hand it provides a lots of features.,3,0,40.4.1,2020-05-01 21:52:52,40.4.1
efbe0e00-622e-4f5d-b16e-2e8fafcc0b32,Shruti Sharma,Hello this app is good for sometime but if I will use it for split screen it will not work and everytime it stop and start a loading circle if any message came from whatsapp it automatically leaves the meeting 🙄🙄🙄 This app need correction 🧐🧐🧐🙏🙏,2,0,40.8.1,2020-08-08 06:38:04,40.8.1
44ad37de-5c45-47cf-9c49-29c7e8880562,Sardar k Baig,"It is a good app, but the worst at its video displaying and audio. For online classes it is not good because it have itself logged me out for no reason, still when my internet connection was good.",1,0,,2020-10-20 13:01:03,
32585e2e-e938-4517-9e09-426eea88caca,A Google user,The Webex Meeting app works well but it lacks some of the features of the full version. I would recommend this app to anyone who needs to have a telephonic meeting.,4,0,11.6.0,2019-01-16 18:41:37,11.6.0
a83d5a35-3664-4518-a0df-e83ac330f487,A Google user,Recently my grandmather died and we used this app to talk and be with our grandfather so he won't be alone in this hard time. This app helped us a lot. We just leave the room open so everyone can come whenever they want or can and it is connected to his TV. We have next to no problems with this app,5,1,40.2.5,2020-04-17 18:17:26,40.2.5
55b19ac2-6ebe-42a9-9659-39481ec43024,Rochelle Gaymon,I like the ease of use. The updates/fixes make this App more efficient. On some occasions I have trouble with the audio.,4,1,43.4.0,2023-04-08 22:04:50,43.4.0
f0a9a98f-4fcb-4eac-91d2-b09224168055,Sreeroop S K,Worst Conference app ever. Most of the time audio losses. Some times video got stuck. Even though all attendees are muted still can hear sound from them,1,1,40.9.1,2020-09-17 08:58:22,40.9.1
f322f63b-f41b-417d-9df9-160d1a142d4b,Sudeepa Bose,Good quality voice 👌👍 as it is beta program supported any other meeting app does not gives you the better voice and video quality than any other meeting app 😉👍👌 when it is lockdown and cannot go to school and study.,5,0,,2020-06-10 09:52:35,
f15a77ea-cc26-4355-9b94-fe03b8e5ffcd,William Warnock,"The overall quality was good once I learned how to get online with my interviewers, I did at one point lose visual contact, but I don't think it was a Webex issue.",5,0,40.11.0,2020-11-23 19:46:44,40.11.0
cac00b43-ddcc-4e64-893c-a0cc2926bc28,Marcia Duncan,"Always very effective for group meetings. Even with my troublesome internet, I don't ever experience issues unless I suddenly lose connection completely on an odd occasion. Very pleased.",5,4,41.9.2,2021-09-12 17:36:03,41.9.2
d5a4e31a-ef83-42eb-b1ca-ac35160464b3,C D,Since the pandemic started I've been using this app for virtual doctor's visits. So far it has worked well. The only thing I don't like is when the doctor is running late webex will disconnect if the host doesn't join within a specific amount of time.,5,6,40.11.0,2020-11-05 22:07:58,40.11.0
4366e7c3-501c-437e-b7e7-592499b02fba,MININGHARIS,By far the worst app I have ever it has problems that you won't be fixing any time soon I'm try to connect to my lessons but it says (we can't start your meeting) fix your stupid servers and your app and then put it to work You had 7 months to make it work,1,0,,2020-11-12 09:01:17,
e5461a1d-42b6-4415-beae-f76293289b8f,Tammy Mann,It was a very good experience I'm totally impress I'm not very good on the phoneand had a rough morning this morning trying to get onto video Court my phone had died and I did not remember the PIN so I took it in and had to get it factory reset I did do that and it worked perfectly when I got on the app so I'm very happy with this app it was easy to download and easy to get on with the my court so thank you awesome,5,0,40.6.1,2020-06-22 22:26:19,40.6.1
18b51928-3a1c-432c-9cd8-163b7b0bb44b,Gilbert Febian,"Frequently crashed out of the app, mic doesnt always work, hard to rejoin if the app crashed, almost everytime said ""high cpu usage"" but my device had no problem running other apps smoothly",1,4,40.11.0,2020-11-23 09:35:11,40.11.0
ffeff19d-8fc7-48a2-b037-e39a1a373625,Alvaro Martinez B,"Terribly un user friendly. I accidentally minimized the projected content, and never found a way to maximize it again. It's really not a friendly app at all",2,0,41.01.1,2021-01-29 19:15:34,41.01.1
4cda3323-904c-4e05-80ec-db92384aad91,Lynette Desjarlais,Video and audio kept cutting out. Had to close my video and other end had to change her audio to be able to hear each other.,2,0,40.9.1,2020-09-16 20:10:02,40.9.1
f540c2ef-d3b3-4338-a13b-c7f058212e3d,S W,Little difficult to navigate first time users. Feel things like skype much more user friendly. Im not a fan of having to allow it to record me audio in order to allow me to talk with others.,3,1,40.7.0,2020-07-10 01:03:53,40.7.0
8f509d32-2d1e-4d0b-87da-62379e4f68eb,A Google user,"Was logged out of the meeting after an hour. Couldn't connect after that. Tried with all available networks, Vodafone, airtel and jio. Had a very bad experience",1,1,40.2.3,2020-03-24 13:20:57,40.2.3
10cff5fd-03ce-4f30-9a75-ecd050a83854,Ankit Mengar,This is the Worst app which I ever seen.. Always I started my class then audio was always muted automatically and then after I try to turn on but audio wasn't started. Solve this bug in next update.,1,0,,2020-10-01 08:42:36,
4b6a0a71-8bf7-4587-9450-7fd09783e797,David Esdaile,Trying to get into WebEx was a nightmare. Once we connected it was OK although the sound wasn't good and the volume kept changing.,3,0,,2022-05-13 03:47:14,
a3249e5c-20c1-443c-b9fd-f558b1278ab0,Dean Jr. Santiago,Not the easiest thing to get started on. I had registered for a weiner in advance but when I went to connect it kept saying I needed to register to join. Once on though it worked smoothly.,4,0,,2020-05-06 23:03:32,
47e47eba-7be6-4840-8134-f07c15cf8591,Brian Haas,"What a debacle, between just trying to get the meeting started, and getting video and audio working properly... terrible. Switching back to Zoom.",1,5,42.7.1,2022-07-19 23:02:39,42.7.1
5cff8b97-3f70-4489-834a-e6323c7b79c5,Lise Baldwin,"The lady who helped us with our experience was TOP NOTCH!! Patient, good directions, and EXCELLENT people skills!! She should be teaching a class to educate a lot of the morons who think they know everything and how to treat people.",5,1,41.11.0,2021-11-11 17:19:20,41.11.0
c2f55f18-0464-4f68-b2e1-d41d7bf0217c,A Google user,It would be better if equipped with a feature “blackboards” to give a picture to the other or can be crossing or editing files at the time of the presentation,4,0,40.2.3,2020-04-07 05:57:58,40.2.3
708a43a6-9fe4-4965-916a-3ee2b701190f,Hans Travels,App is good but many times the video buffers and the imp link in the video misses. The network is also proper as other apps are working fine. Kindly work on this rest is good. Thx,4,0,,2021-04-19 09:12:06,
688eb004-87d3-46b4-abe4-efb65d090be6,Kelly Bullock,"This app is horrible. I have therapy thru this app and I'm always getting cut off, lose video and/or audio, or it freezes. It is so frustrating.",1,0,,2023-12-12 01:02:39,
a427b40c-e133-48e9-81ec-4a702681b071,Jimmy,"It is a good app, helps you a lot. It enables you to chat to and the video quality is amazing. The only thing that bothers me are the errors that occur seldomly.",4,8,41.2.0,2021-02-05 04:18:40,41.2.0
160d0d57-9e91-4ffc-b2ec-15a8f1808aaf,A Google user,Video is very dark but looks fine in other teleconferencing applications. I was not able to find a way to adjust video brightness.,4,0,40.2.2,2020-03-22 18:09:55,40.2.2
f34a7ab1-e956-4395-af2f-fd6c78ec1c6b,A Google user,Great app to keep in touch with others. Very clear audio and video and very easy to set up and use. I highly recommend it especially during these very trying times.,5,0,40.2.3,2020-03-26 20:31:24,40.2.3
d36dea61-7eec-4aa9-87ed-48aa7f3e5eb2,GC Smith,Good experience overall using the app on my phone but when taking a class it's always better on a computer or tablet with a larger viewing area.,4,0,42.10.1,2022-10-20 01:35:24,42.10.1
54b54acd-4c82-4fe6-bfab-f31ec73f1855,A Google user,"Very easy to use, communication was clear. The only thing I didn't like is not to be able to see at least small icons of all the participants that were in camera.",4,0,40.2.3,2020-03-28 06:31:03,40.2.3
